timestamp,temperature_2m,relative_humidity_2m,rain,wind_speed_10m,cloud_cover,ghi,direct_normal_irradiance,diffuse_radiation,ghi_clearsky,pv_power_predicted,pv_actual,sg_timestamp_naive,utc_timestamp,image_path,time_diff_minutes
2025-02-17 10:00:00,28.3,75,0.0,9.2,98,453.0,645.7,115.0,571.202352069554,447.0204,384.437544,2025-02-17 10:00:00,2025-02-17 02:00:00+00:00,data/satellite/2025/02/himawari_4d_20250217_020000.png,0.0
2025-02-17 11:00:00,29.4,70,0.1,9.6,45,610.0,639.6,151.0,773.6868073445274,599.264,515.3670400000001,2025-02-17 11:00:00,2025-02-17 03:00:00+00:00,data/satellite/2025/02/himawari_4d_20250217_030000.png,0.0
2025-02-17 12:00:00,30.9,65,0.0,10.3,100,823.0,776.7,153.0,912.6798410746868,803.5772000000001,691.076392,2025-02-17 12:00:00,2025-02-17 04:00:00+00:00,data/satellite/2025/02/himawari_4d_20250217_040000.png,0.0
2025-02-17 13:00:00,31.1,63,0.0,9.4,100,592.0,259.4,346.0,977.108723174986,577.5552,496.697472,2025-02-17 13:00:00,2025-02-17 05:00:00+00:00,data/satellite/2025/02/himawari_4d_20250217_050000.png,0.0
2025-02-17 14:00:00,30.4,65,0.1,5.4,100,436.0,36.1,401.0,962.0801993649548,426.5824,366.860864,2025-02-17 14:00:00,2025-02-17 06:00:00+00:00,data/satellite/2025/02/himawari_4d_20250217_060000.png,0.0
2025-02-17 15:00:00,28.4,73,1.6,6.0,91,779.0,544.5,276.0,868.7148624419412,768.4056,660.828816,2025-02-17 15:00:00,2025-02-17 07:00:00+00:00,data/satellite/2025/02/himawari_4d_20250217_070000.png,0.0
2025-02-17 16:00:00,28.8,74,0.4,4.1,65,428.0,170.6,289.0,704.1721959414546,421.4944,362.485184,2025-02-17 16:00:00,2025-02-17 08:00:00+00:00,data/satellite/2025/02/himawari_4d_20250217_080000.png,0.0
2025-02-17 17:00:00,28.3,74,0.6,9.7,68,457.0,384.5,207.0,482.0561444707304,450.9676,387.832136,2025-02-17 17:00:00,2025-02-17 09:00:00+00:00,data/satellite/2025/02/himawari_4d_20250217_090000.png,0.0
2025-02-18 08:00:00,24.4,94,0.0,8.2,100,13.0,0.0,13.0,74.53718153021298,13.0312,11.206832,2025-02-18 08:00:00,2025-02-18 00:00:00+00:00,data/satellite/2025/02/himawari_4d_20250218_000000.png,0.0
2025-02-18 09:00:00,25.1,94,0.1,7.8,100,125.0,40.8,113.0,324.37291332212476,124.95,107.457,2025-02-18 09:00:00,2025-02-18 01:00:00+00:00,data/satellite/2025/02/himawari_4d_20250218_010000.png,0.0
2025-02-18 10:00:00,25.7,87,10.5,10.3,100,275.0,131.5,206.0,571.6001715339996,274.23,235.8378,2025-02-18 10:00:00,2025-02-18 02:00:00+00:00,data/satellite/2025/02/himawari_4d_20250218_020000.png,0.0
2025-02-18 11:00:00,25.7,88,3.2,10.4,100,247.0,55.6,207.0,774.1499498560528,246.3084,211.825224,2025-02-18 11:00:00,2025-02-18 03:00:00+00:00,data/satellite/2025/02/himawari_4d_20250218_030000.png,0.0
2025-02-18 12:00:00,28.3,76,0.1,13.0,100,599.0,273.1,363.0,913.1507395986426,591.0932,508.340152,2025-02-18 12:00:00,2025-02-18 04:00:00+00:00,data/satellite/2025/02/himawari_4d_20250218_040000.png,0.0
2025-02-18 13:00:00,29.0,73,0.3,16.1,100,769.0,401.1,388.0,977.522202543946,756.696,650.75856,2025-02-18 13:00:00,2025-02-18 05:00:00+00:00,data/satellite/2025/02/himawari_4d_20250218_050000.png,0.0
2025-02-18 14:00:00,29.4,71,0.2,12.4,100,697.0,353.3,354.0,962.3732601798572,684.7328,588.8702079999999,2025-02-18 14:00:00,2025-02-18 06:00:00+00:00,data/satellite/2025/02/himawari_4d_20250218_060000.png,0.0
2025-02-18 15:00:00,29.4,68,0.3,13.3,100,642.0,304.9,360.0,868.8342268167512,630.7008000000001,542.402688,2025-02-18 15:00:00,2025-02-18 07:00:00+00:00,data/satellite/2025/02/himawari_4d_20250218_070000.png,0.0
2025-02-18 16:00:00,28.7,75,0.5,9.0,100,493.0,197.3,332.0,704.0827846905385,485.7036,417.705096,2025-02-18 16:00:00,2025-02-18 08:00:00+00:00,data/satellite/2025/02/himawari_4d_20250218_080000.png,0.0
2025-02-18 17:00:00,28.3,69,0.5,12.2,100,412.0,242.7,254.0,481.7548221169279,406.5616,349.642976,2025-02-18 17:00:00,2025-02-18 09:00:00+00:00,data/satellite/2025/02/himawari_4d_20250218_090000.png,0.0
2025-02-19 08:00:00,23.4,97,0.0,6.0,100,24.0,17.9,22.0,74.77176398089449,24.153599999999997,20.772096,2025-02-19 08:00:00,2025-02-19 00:00:00+00:00,data/satellite/2025/02/himawari_4d_20250219_000000.png,0.0
2025-02-19 09:00:00,25.6,90,0.0,5.7,100,138.0,128.8,100.0,324.70611426645655,137.6688,118.395168,2025-02-19 09:00:00,2025-02-19 01:00:00+00:00,data/satellite/2025/02/himawari_4d_20250219_010000.png,0.0
2025-02-19 10:00:00,27.5,78,0.0,9.5,100,343.0,260.6,206.0,572.0186076048102,339.57,292.03020000000004,2025-02-19 10:00:00,2025-02-19 02:00:00+00:00,data/satellite/2025/02/himawari_4d_20250219_020000.png,0.0
2025-02-19 11:00:00,28.9,69,0.0,11.5,100,539.0,367.9,274.0,774.6157209513153,530.5916000000001,456.308776,2025-02-19 11:00:00,2025-02-19 03:00:00+00:00,data/satellite/2025/02/himawari_4d_20250219_030000.png,0.0
2025-02-19 12:00:00,29.3,66,0.0,13.2,100,466.0,79.7,397.0,913.6059497833742,457.9848,393.866928,2025-02-19 12:00:00,2025-02-19 04:00:00+00:00,data/satellite/2025/02/himawari_4d_20250219_040000.png,0.0
2025-02-19 13:00:00,29.3,66,0.0,12.5,100,399.0,36.8,364.0,977.9029291538344,392.1372,337.23799199999996,2025-02-19 13:00:00,2025-02-19 05:00:00+00:00,data/satellite/2025/02/himawari_4d_20250219_050000.png,0.0
2025-02-19 14:00:00,29.5,65,0.3,11.9,100,431.0,61.7,371.0,962.6190809466908,423.242,363.98812,2025-02-19 14:00:00,2025-02-19 06:00:00+00:00,data/satellite/2025/02/himawari_4d_20250219_060000.png,0.0
2025-02-19 15:00:00,29.8,62,0.0,11.7,100,579.0,160.9,430.0,868.895546003421,567.8832,488.379552,2025-02-19 15:00:00,2025-02-19 07:00:00+00:00,data/satellite/2025/02/himawari_4d_20250219_070000.png,0.0
2025-02-19 16:00:00,29.3,63,0.0,10.7,100,438.0,101.6,355.0,703.9291523638778,430.4664,370.201104,2025-02-19 16:00:00,2025-02-19 08:00:00+00:00,data/satellite/2025/02/himawari_4d_20250219_080000.png,0.0
2025-02-19 17:00:00,29.0,65,0.0,9.4,100,381.0,178.0,265.0,481.3887218464699,374.904,322.41743999999994,2025-02-19 17:00:00,2025-02-19 09:00:00+00:00,data/satellite/2025/02/himawari_4d_20250219_090000.png,0.0
2025-02-20 08:00:00,23.9,97,0.0,3.7,99,28.0,80.4,19.0,75.04221893454735,28.123199999999997,24.185951999999997,2025-02-20 08:00:00,2025-02-20 00:00:00+00:00,data/satellite/2025/02/himawari_4d_20250220_000000.png,0.0
2025-02-20 09:00:00,26.4,83,0.1,6.5,97,176.0,317.7,82.0,325.07333817650436,175.0144,150.51238399999997,2025-02-20 09:00:00,2025-02-20 01:00:00+00:00,data/satellite/2025/02/himawari_4d_20250220_010000.png,0.0
2025-02-20 10:00:00,27.9,73,0.1,13.1,96,378.0,400.5,167.0,572.4557024909292,373.6152,321.309072,2025-02-20 10:00:00,2025-02-20 02:00:00+00:00,data/satellite/2025/02/himawari_4d_20250220_020000.png,0.0
2025-02-20 11:00:00,29.1,67,0.0,12.0,99,593.0,555.7,192.0,775.0821089918869,583.2748,501.616328,2025-02-20 11:00:00,2025-02-20 03:00:00+00:00,data/satellite/2025/02/himawari_4d_20250220_030000.png,0.0
2025-02-20 12:00:00,29.8,66,0.3,12.9,100,768.0,688.7,171.0,914.0435518507438,753.2544,647.7987840000001,2025-02-20 12:00:00,2025-02-20 04:00:00+00:00,data/satellite/2025/02/himawari_4d_20250220_040000.png,0.0
2025-02-20 13:00:00,30.5,64,0.1,11.5,100,788.0,589.9,226.0,978.2492084946628,770.664,662.77104,2025-02-20 13:00:00,2025-02-20 05:00:00+00:00,data/satellite/2025/02/himawari_4d_20250220_050000.png,0.0
2025-02-20 14:00:00,31.4,60,0.0,11.1,100,873.0,586.6,302.0,962.8163091147136,850.6512,731.560032,2025-02-20 14:00:00,2025-02-20 06:00:00+00:00,data/satellite/2025/02/himawari_4d_20250220_060000.png,0.0
2025-02-20 15:00:00,31.2,59,0.2,13.4,89,781.0,600.6,224.0,868.8979015336695,761.6311999999999,655.0028319999999,2025-02-20 15:00:00,2025-02-20 07:00:00+00:00,data/satellite/2025/02/himawari_4d_20250220_070000.png,0.0
2025-02-20 16:00:00,30.1,64,1.2,13.1,82,702.0,601.6,210.0,703.7108782261707,687.6792,591.404112,2025-02-20 16:00:00,2025-02-20 08:00:00+00:00,data/satellite/2025/02/himawari_4d_20250220_080000.png,0.0
2025-02-20 17:00:00,29.8,66,0.6,12.2,52,506.0,545.8,150.0,480.9579526465413,496.2848,426.804928,2025-02-20 17:00:00,2025-02-20 09:00:00+00:00,data/satellite/2025/02/himawari_4d_20250220_090000.png,0.0
2025-02-21 08:00:00,23.5,97,0.0,5.3,26,30.0,115.7,17.0,75.34746467739122,30.18,25.9548,2025-02-21 08:00:00,2025-02-21 00:00:00+00:00,data/satellite/2025/02/himawari_4d_20250221_000000.png,0.0
2025-02-21 09:00:00,26.5,85,0.0,3.8,99,217.0,475.0,76.0,325.4728441323944,215.698,185.50028,2025-02-21 09:00:00,2025-02-21 01:00:00+00:00,data/satellite/2025/02/himawari_4d_20250221_010000.png,0.0
2025-02-21 10:00:00,28.3,75,0.2,10.9,99,446.0,600.4,129.0,572.909504298627,440.1128,378.497008,2025-02-21 10:00:00,2025-02-21 02:00:00+00:00,data/satellite/2025/02/himawari_4d_20250221_020000.png,0.0
2025-02-21 11:00:00,29.5,70,0.2,9.8,99,638.0,618.3,191.0,775.5471210321108,626.516,538.8037599999999,2025-02-21 11:00:00,2025-02-21 03:00:00+00:00,data/satellite/2025/02/himawari_4d_20250221_030000.png,0.0
2025-02-21 12:00:00,30.5,65,0.1,9.4,100,758.0,643.8,199.0,914.4616565840917,741.324,637.53864,2025-02-21 12:00:00,2025-02-21 04:00:00+00:00,data/satellite/2025/02/himawari_4d_20250221_040000.png,0.0
2025-02-21 13:00:00,31.1,62,0.1,9.7,100,754.0,474.8,301.0,978.5593862773092,735.6024,632.618064,2025-02-21 13:00:00,2025-02-21 05:00:00+00:00,data/satellite/2025/02/himawari_4d_20250221_050000.png,0.0
2025-02-21 14:00:00,31.5,59,0.0,9.4,100,714.0,335.5,387.0,962.9636390956148,695.436,598.0749599999999,2025-02-21 14:00:00,2025-02-21 06:00:00+00:00,data/satellite/2025/02/himawari_4d_20250221_060000.png,0.0
2025-02-21 15:00:00,31.4,59,0.0,8.9,100,642.0,280.0,382.0,868.8404251393936,625.5648,537.985728,2025-02-21 15:00:00,2025-02-21 07:00:00+00:00,data/satellite/2025/02/himawari_4d_20250221_070000.png,0.0
2025-02-21 16:00:00,29.7,65,0.5,10.6,100,326.0,53.7,282.0,703.4275912738302,319.8712,275.089232,2025-02-21 16:00:00,2025-02-21 08:00:00+00:00,data/satellite/2025/02/himawari_4d_20250221_080000.png,0.0
2025-02-21 17:00:00,28.8,72,1.3,1.1,100,377.0,288.0,189.0,480.4626690239765,371.2696,319.291856,2025-02-21 17:00:00,2025-02-21 09:00:00+00:00,data/satellite/2025/02/himawari_4d_20250221_090000.png,0.0
2025-02-22 08:00:00,23.8,99,0.0,3.1,96,29.0,79.7,20.0,75.68642323035935,29.1392,25.059712,2025-02-22 08:00:00,2025-02-22 00:00:00+00:00,data/satellite/2025/02/himawari_4d_20250222_000000.png,0.0
2025-02-22 09:00:00,26.6,85,0.0,11.8,17,209.0,409.5,87.0,325.90289349235644,207.6624,178.58966400000003,2025-02-22 09:00:00,2025-02-22 01:00:00+00:00,data/satellite/2025/02/himawari_4d_20250222_010000.png,0.0
2025-02-22 10:00:00,28.3,76,0.0,11.1,38,430.0,582.0,122.0,573.3780745432164,424.324,364.91864,2025-02-22 10:00:00,2025-02-22 02:00:00+00:00,data/satellite/2025/02/himawari_4d_20250222_020000.png,0.0
2025-02-22 11:00:00,29.8,68,0.0,11.2,12,653.0,704.2,143.0,776.008789292538,640.4624,550.797664,2025-02-22 11:00:00,2025-02-22 03:00:00+00:00,data/satellite/2025/02/himawari_4d_20250222_030000.png,0.0
2025-02-22 12:00:00,31.0,63,0.0,10.5,18,827.0,764.7,162.0,914.8584100723554,807.1519999999999,694.15072,2025-02-22 12:00:00,2025-02-22 04:00:00+00:00,data/satellite/2025/02/himawari_4d_20250222_040000.png,0.0
2025-02-22 13:00:00,31.6,62,0.0,9.9,31,894.0,755.6,172.0,978.831851111813,870.3984,748.542624,2025-02-22 13:00:00,2025-02-22 05:00:00+00:00,data/satellite/2025/02/himawari_4d_20250222_050000.png,0.0
2025-02-22 14:00:00,32.2,58,0.0,9.6,96,899.0,709.1,207.0,963.059812562637,873.1088,750.873568,2025-02-22 14:00:00,2025-02-22 06:00:00+00:00,data/satellite/2025/02/himawari_4d_20250222_060000.png,0.0
2025-02-22 15:00:00,30.8,61,0.0,12.7,98,706.0,405.6,329.0,868.7222965899838,689.6208,593.073888,2025-02-22 15:00:00,2025-02-22 07:00:00+00:00,data/satellite/2025/02/himawari_4d_20250222_070000.png,0.0
2025-02-22 16:00:00,27.4,82,4.9,4.7,80,416.0,212.3,242.0,703.0789656728602,412.0064,354.325504,2025-02-22 16:00:00,2025-02-22 08:00:00+00:00,data/satellite/2025/02/himawari_4d_20250222_080000.png,0.0
2025-02-22 17:00:00,28.8,74,0.3,4.9,85,474.0,433.2,191.0,479.9030645984813,466.7952,401.443872,2025-02-22 17:00:00,2025-02-22 09:00:00+00:00,data/satellite/2025/02/himawari_4d_20250222_090000.png,0.0
2025-02-23 08:00:00,23.9,96,0.0,5.3,27,28.0,88.2,18.0,76.0580263979758,28.123199999999997,24.185951999999997,2025-02-23 08:00:00,2025-02-23 00:00:00+00:00,data/satellite/2025/02/himawari_4d_20250223_000000.png,0.0
2025-02-23 09:00:00,26.2,89,0.3,7.9,89,143.0,160.6,95.0,326.361759655876,142.3136,122.389696,2025-02-23 09:00:00,2025-02-23 01:00:00+00:00,data/satellite/2025/02/himawari_4d_20250223_010000.png,0.0
2025-02-23 10:00:00,27.5,81,0.2,7.3,96,329.0,314.8,162.0,573.8594975710038,325.71,280.1106,2025-02-23 10:00:00,2025-02-23 02:00:00+00:00,data/satellite/2025/02/himawari_4d_20250223_020000.png,0.0
2025-02-23 11:00:00,29.4,71,0.1,8.9,82,540.0,489.2,185.0,776.4651789520015,530.496,456.22656,2025-02-23 11:00:00,2025-02-23 03:00:00+00:00,data/satellite/2025/02/himawari_4d_20250223_030000.png,0.0
2025-02-23 12:00:00,30.6,65,0.1,9.1,99,624.0,357.0,313.0,915.2319992461036,610.0224000000001,524.619264,2025-02-23 12:00:00,2025-02-23 04:00:00+00:00,data/satellite/2025/02/himawari_4d_20250223_040000.png,0.0
2025-02-23 13:00:00,30.1,64,0.0,2.4,100,564.0,224.7,349.0,979.0650372623014,552.4944,475.145184,2025-02-23 13:00:00,2025-02-23 05:00:00+00:00,data/satellite/2025/02/himawari_4d_20250223_050000.png,0.0
2025-02-23 14:00:00,28.2,76,1.2,5.3,91,435.0,101.3,336.0,963.1036182294342,429.432,369.31152,2025-02-23 14:00:00,2025-02-23 06:00:00+00:00,data/satellite/2025/02/himawari_4d_20250223_060000.png,0.0
2025-02-23 15:00:00,28.9,71,3.1,9.2,86,833.0,646.9,231.0,868.5427404474591,820.0052000000001,705.204472,2025-02-23 15:00:00,2025-02-23 07:00:00+00:00,data/satellite/2025/02/himawari_4d_20250223_070000.png,0.0
2025-02-23 16:00:00,27.9,74,0.9,9.1,69,452.0,220.7,271.0,702.6647148272589,446.7568,384.210848,2025-02-23 16:00:00,2025-02-23 08:00:00+00:00,data/satellite/2025/02/himawari_4d_20250223_080000.png,0.0
2025-02-23 17:00:00,28.9,71,0.2,5.6,21,500.0,471.1,192.0,479.279363739685,492.2000000000001,423.292,2025-02-23 17:00:00,2025-02-23 09:00:00+00:00,data/satellite/2025/02/himawari_4d_20250223_090000.png,0.0
2025-02-24 08:00:00,23.7,99,0.0,6.7,100,27.0,43.9,22.0,76.46122265576693,27.140400000000003,23.340744,2025-02-24 08:00:00,2025-02-24 00:00:00+00:00,data/satellite/2025/02/himawari_4d_20250224_000000.png,0.0
2025-02-24 09:00:00,26.6,86,0.0,6.8,96,200.0,373.3,88.0,326.8477389540791,198.72,170.8992,2025-02-24 09:00:00,2025-02-24 01:00:00+00:00,data/satellite/2025/02/himawari_4d_20250224_010000.png,0.0
2025-02-24 10:00:00,28.4,74,0.0,10.3,53,428.0,551.0,135.0,574.3518908167424,422.1792,363.074112,2025-02-24 10:00:00,2025-02-24 02:00:00+00:00,data/satellite/2025/02/himawari_4d_20250224_020000.png,0.0
2025-02-24 11:00:00,30.0,69,0.0,9.7,100,649.0,669.8,162.0,776.9143966670447,636.02,546.9771999999999,2025-02-24 11:00:00,2025-02-24 03:00:00+00:00,data/satellite/2025/02/himawari_4d_20250224_030000.png,0.0
2025-02-24 12:00:00,30.4,65,0.0,9.7,100,710.0,563.9,218.0,915.5806579493644,694.664,597.4110400000001,2025-02-24 12:00:00,2025-02-24 04:00:00+00:00,data/satellite/2025/02/himawari_4d_20250224_040000.png,0.0
2025-02-24 13:00:00,29.0,70,0.8,11.6,100,726.0,390.3,352.0,979.2574278185584,714.384,614.37024,2025-02-24 13:00:00,2025-02-24 05:00:00+00:00,data/satellite/2025/02/himawari_4d_20250224_050000.png,0.0
2025-02-24 14:00:00,30.2,68,0.2,9.6,100,724.0,363.9,368.0,963.0938918728976,708.9408,609.689088,2025-02-24 14:00:00,2025-02-24 06:00:00+00:00,data/satellite/2025/02/himawari_4d_20250224_060000.png,0.0
2025-02-24 15:00:00,30.0,67,0.1,11.3,100,847.0,657.0,235.0,868.3010230065928,830.06,713.8516,2025-02-24 15:00:00,2025-02-24 07:00:00+00:00,data/satellite/2025/02/himawari_4d_20250224_070000.png,0.0
2025-02-24 16:00:00,30.1,67,0.1,9.9,100,602.0,436.1,244.0,702.1845853785208,589.7192,507.158512,2025-02-24 16:00:00,2025-02-24 08:00:00+00:00,data/satellite/2025/02/himawari_4d_20250224_080000.png,0.0
2025-02-24 17:00:00,29.3,67,0.1,10.9,100,451.0,383.7,200.0,478.5918134449281,443.2428,381.188808,2025-02-24 17:00:00,2025-02-24 09:00:00+00:00,data/satellite/2025/02/himawari_4d_20250224_090000.png,0.0
2025-02-25 08:00:00,24.0,97,0.0,8.0,59,28.0,78.6,19.0,76.89498340063406,28.112,24.176319999999997,2025-02-25 08:00:00,2025-02-25 00:00:00+00:00,data/satellite/2025/02/himawari_4d_20250225_000000.png,0.0
2025-02-25 09:00:00,26.3,86,0.0,9.2,100,178.0,268.9,97.0,327.3591606507108,177.0744,152.28398399999998,2025-02-25 09:00:00,2025-02-25 01:00:00+00:00,data/satellite/2025/02/himawari_4d_20250225_010000.png,0.0
2025-02-25 10:00:00,27.6,82,0.0,9.9,100,324.0,309.5,159.0,574.8534145016674,320.6304,275.742144,2025-02-25 10:00:00,2025-02-25 02:00:00+00:00,data/satellite/2025/02/himawari_4d_20250225_020000.png,0.0
2025-02-25 11:00:00,29.0,72,0.1,13.4,100,528.0,332.2,286.0,777.3545989351477,519.552,446.81472,2025-02-25 11:00:00,2025-02-25 03:00:00+00:00,data/satellite/2025/02/himawari_4d_20250225_030000.png,0.0
2025-02-25 12:00:00,27.2,80,5.2,11.9,95,456.0,117.9,353.0,915.9026732777122,451.9872,388.708992,2025-02-25 12:00:00,2025-02-25 04:00:00+00:00,data/satellite/2025/02/himawari_4d_20250225_040000.png,0.0
2025-02-25 13:00:00,29.1,73,0.2,11.8,98,732.0,520.1,233.0,979.4075586733708,719.9952000000001,619.195872,2025-02-25 13:00:00,2025-02-25 05:00:00+00:00,data/satellite/2025/02/himawari_4d_20250225_050000.png,0.0
2025-02-25 14:00:00,29.8,68,0.1,13.7,99,762.0,456.4,315.0,963.02951774016,747.3696,642.737856,2025-02-25 14:00:00,2025-02-25 06:00:00+00:00,data/satellite/2025/02/himawari_4d_20250225_060000.png,0.0
2025-02-25 15:00:00,28.9,76,2.3,10.4,98,714.0,489.0,258.0,867.9964510703232,702.8616000000001,604.460976,2025-02-25 15:00:00,2025-02-25 07:00:00+00:00,data/satellite/2025/02/himawari_4d_20250225_070000.png,0.0
2025-02-25 16:00:00,28.3,71,1.1,16.0,100,676.0,475.9,285.0,701.6383536672595,667.0768,573.686048,2025-02-25 16:00:00,2025-02-25 08:00:00+00:00,data/satellite/2025/02/himawari_4d_20250225_080000.png,0.0
2025-02-25 17:00:00,27.2,82,5.0,12.6,100,415.0,327.0,201.0,477.8406776706616,411.348,353.75928,2025-02-25 17:00:00,2025-02-25 09:00:00+00:00,data/satellite/2025/02/himawari_4d_20250225_090000.png,0.0
2025-02-26 08:00:00,23.9,94,0.1,8.8,100,14.0,0.0,14.0,77.35830638221904,14.0616,12.092975999999998,2025-02-26 08:00:00,2025-02-26 00:00:00+00:00,data/satellite/2025/02/himawari_4d_20250226_000000.png,0.0
2025-02-26 09:00:00,25.3,91,0.0,11.5,100,135.0,112.5,101.0,327.8943934333266,134.838,115.96068,2025-02-26 09:00:00,2025-02-26 01:00:00+00:00,data/satellite/2025/02/himawari_4d_20250226_010000.png,0.0
2025-02-26 10:00:00,27.3,80,0.1,15.0,98,386.0,351.8,198.0,575.362278512758,382.4488,328.905968,2025-02-26 10:00:00,2025-02-26 02:00:00+00:00,data/satellite/2025/02/himawari_4d_20250226_020000.png,0.0
2025-02-26 11:00:00,28.9,72,0.2,15.7,100,645.0,637.1,180.0,777.7839985790455,634.938,546.04668,2025-02-26 11:00:00,2025-02-26 03:00:00+00:00,data/satellite/2025/02/himawari_4d_20250226_030000.png,0.0
2025-02-26 12:00:00,29.1,70,0.3,16.3,100,702.0,521.0,246.0,916.1963913607752,690.4872,593.8189920000001,2025-02-26 12:00:00,2025-02-26 04:00:00+00:00,data/satellite/2025/02/himawari_4d_20250226_040000.png,0.0
2025-02-26 13:00:00,29.9,70,0.2,14.5,99,682.0,445.5,254.0,979.5140232428644,668.6328000000001,575.024208,2025-02-26 13:00:00,2025-02-26 05:00:00+00:00,data/satellite/2025/02/himawari_4d_20250226_050000.png,0.0
2025-02-26 14:00:00,28.6,75,1.6,15.0,97,899.0,611.9,299.0,962.9094320623216,886.0544,762.006784,2025-02-26 14:00:00,2025-02-26 06:00:00+00:00,data/satellite/2025/02/himawari_4d_20250226_060000.png,0.0
2025-02-26 15:00:00,29.8,68,0.1,17.2,99,802.0,598.9,243.0,867.6283742345033,786.6016,676.477376,2025-02-26 15:00:00,2025-02-26 07:00:00+00:00,data/satellite/2025/02/himawari_4d_20250226_070000.png,0.0
2025-02-26 16:00:00,29.6,69,0.1,16.2,64,630.0,467.1,246.0,701.025826662797,618.408,531.83088,2025-02-26 16:00:00,2025-02-26 08:00:00+00:00,data/satellite/2025/02/himawari_4d_20250226_080000.png,0.0
2025-02-26 17:00:00,28.5,72,0.0,17.7,55,503.0,507.1,171.0,477.02623718510586,495.958,426.52388,2025-02-26 17:00:00,2025-02-26 09:00:00+00:00,data/satellite/2025/02/himawari_4d_20250226_090000.png,0.0
2025-02-27 08:00:00,24.0,94,0.0,9.3,100,20.0,8.7,19.0,77.85021409132037,20.08,17.2688,2025-02-27 08:00:00,2025-02-27 00:00:00+00:00,data/satellite/2025/02/himawari_4d_20250227_000000.png,0.0
2025-02-27 09:00:00,25.9,86,0.0,7.4,100,154.0,102.1,123.0,328.451845905692,153.44559999999998,131.963216,2025-02-27 09:00:00,2025-02-27 01:00:00+00:00,data/satellite/2025/02/himawari_4d_20250227_010000.png,0.0
2025-02-27 10:00:00,27.6,80,0.1,10.2,100,321.0,199.7,214.0,575.8767439015522,317.6616,273.188976,2025-02-27 10:00:00,2025-02-27 02:00:00+00:00,data/satellite/2025/02/himawari_4d_20250227_020000.png,0.0
2025-02-27 11:00:00,28.9,76,0.1,14.6,100,554.0,374.7,280.0,778.2008673594617,545.3576,469.007536,2025-02-27 11:00:00,2025-02-27 03:00:00+00:00,data/satellite/2025/02/himawari_4d_20250227_030000.png,0.0
2025-02-27 12:00:00,28.9,71,2.3,16.9,99,673.0,385.6,335.0,916.460220975403,662.5012,569.751032,2025-02-27 12:00:00,2025-02-27 04:00:00+00:00,data/satellite/2025/02/himawari_4d_20250227_040000.png,0.0
2025-02-27 13:00:00,29.3,74,0.3,11.3,100,598.0,240.1,367.0,979.5754771273712,587.7144,505.434384,2025-02-27 13:00:00,2025-02-27 05:00:00+00:00,data/satellite/2025/02/himawari_4d_20250227_050000.png,0.0
2025-02-27 14:00:00,29.2,72,0.4,13.1,99,803.0,428.9,382.0,962.7326286098236,789.5096,678.978256,2025-02-27 14:00:00,2025-02-27 06:00:00+00:00,data/satellite/2025/02/himawari_4d_20250227_060000.png,0.0
2025-02-27 15:00:00,28.8,77,3.3,9.8,100,675.0,289.0,405.0,867.196191101229,664.74,571.6764000000001,2025-02-27 15:00:00,2025-02-27 07:00:00+00:00,data/satellite/2025/02/himawari_4d_20250227_070000.png,0.0
2025-02-27 16:00:00,29.0,73,0.1,10.4,100,462.0,212.7,287.0,700.3468487087913,454.608,390.96288,2025-02-27 16:00:00,2025-02-27 08:00:00+00:00,data/satellite/2025/02/himawari_4d_20250227_080000.png,0.0
2025-02-27 17:00:00,28.1,77,1.8,9.1,99,318.0,135.9,229.0,476.1487963175587,314.0568,270.08884800000004,2025-02-27 17:00:00,2025-02-27 09:00:00+00:00,data/satellite/2025/02/himawari_4d_20250227_090000.png,0.0
2025-02-28 08:00:00,24.4,94,0.0,7.9,59,23.0,51.7,17.0,78.36974590715549,23.0552,19.827472,2025-02-28 08:00:00,2025-02-28 00:00:00+00:00,data/satellite/2025/02/himawari_4d_20250228_000000.png,0.0
2025-02-28 09:00:00,26.3,86,0.0,11.5,100,199.0,321.6,101.0,329.02995902587486,197.9652,170.250072,2025-02-28 09:00:00,2025-02-28 01:00:00+00:00,data/satellite/2025/02/himawari_4d_20250228_010000.png,0.0
2025-02-28 10:00:00,28.2,75,0.0,13.6,99,424.0,472.9,170.0,576.3951173227625,418.5728,359.972608,2025-02-28 10:00:00,2025-02-28 02:00:00+00:00,data/satellite/2025/02/himawari_4d_20250228_020000.png,0.0
2025-02-28 11:00:00,29.7,69,0.0,12.0,100,648.0,641.5,178.0,778.6035329292015,635.8176,546.803136,2025-02-28 11:00:00,2025-02-28 03:00:00+00:00,data/satellite/2025/02/himawari_4d_20250228_030000.png,0.0
2025-02-28 12:00:00,30.4,65,0.1,13.1,97,763.0,637.8,203.0,916.692633581096,746.5192000000001,642.0065119999999,2025-02-28 12:00:00,2025-02-28 04:00:00+00:00,data/satellite/2025/02/himawari_4d_20250228_040000.png,0.0
2025-02-28 13:00:00,30.8,66,0.3,12.6,45,834.0,572.0,283.0,979.5906413436152,814.6512,700.600032,2025-02-28 13:00:00,2025-02-28 05:00:00+00:00,data/satellite/2025/02/himawari_4d_20250228_050000.png,0.0
2025-02-28 14:00:00,31.4,63,0.1,12.9,75,900.0,721.5,191.0,962.4981651445136,876.96,754.1856,2025-02-28 14:00:00,2025-02-28 06:00:00+00:00,data/satellite/2025/02/himawari_4d_20250228_060000.png,0.0
