timestamp,temperature_2m,relative_humidity_2m,rain,wind_speed_10m,cloud_cover,ghi,direct_normal_irradiance,diffuse_radiation,ghi_clearsky,pv_power_predicted
2025-02-06 18:00:00,28.6,62,0.0,13.0,100,271.0,212.6,179.0,223.67004642048082,267.0976
2025-02-06 19:00:00,27.1,69,0.0,9.3,100,87.0,61.1,75.0,11.721082944007359,86.2692
2025-02-07 08:00:00,23.4,93,0.0,4.6,100,26.0,64.6,19.0,72.87087461733478,26.1664
2025-02-07 09:00:00,25.7,83,0.0,9.7,69,179.0,236.4,111.0,320.1768621763895,178.4988
2025-02-07 10:00:00,28.0,71,0.0,16.1,97,441.0,608.2,128.0,564.9930840853974,435.70799999999997
2025-02-07 11:00:00,29.3,64,0.0,14.1,98,626.0,611.8,194.0,765.6129119387482,615.2328
2025-02-07 12:00:00,30.4,59,0.0,14.1,70,800.0,705.4,201.0,903.391322824045,782.72
2025-02-07 13:00:00,31.0,56,0.0,13.8,22,894.0,768.9,176.0,967.3682677718923,872.544
2025-02-07 14:00:00,31.6,54,0.0,13.0,78,957.0,836.0,159.0,952.6884463249272,931.7352
2025-02-07 15:00:00,31.5,53,0.1,12.2,61,871.0,742.0,196.0,860.444266866599,848.3539999999999
2025-02-07 16:00:00,31.2,55,0.1,12.4,61,736.0,704.1,171.0,697.6974164249583,717.7472
2025-02-07 17:00:00,30.2,60,0.0,13.6,50,460.0,406.2,200.0,477.87170057907036,450.43199999999996
2025-02-07 18:00:00,28.7,66,0.1,13.4,42,264.0,297.5,135.0,224.30108086676188,260.0928
2025-02-07 19:00:00,27.6,72,0.0,10.8,31,105.0,228.2,60.0,11.86612260183639,103.908
2025-02-08 08:00:00,23.3,94,0.0,3.8,89,27.0,82.9,18.0,72.89515102057769,27.1836
2025-02-08 09:00:00,26.2,80,0.0,14.1,45,208.0,451.4,78.0,320.49376213368885,207.0016
2025-02-08 10:00:00,27.8,72,0.0,13.8,45,409.0,498.7,152.0,565.6226594673788,404.4192
2025-02-08 11:00:00,29.5,64,0.0,14.4,40,639.0,668.8,166.0,766.5163620899372,627.4979999999999
2025-02-08 12:00:00,30.6,59,0.0,13.0,85,791.0,716.1,182.0,904.5046938744817,773.2816
2025-02-08 13:00:00,31.3,56,0.0,12.5,47,864.0,733.4,178.0,968.6112126129252,842.2272
2025-02-08 14:00:00,31.7,54,0.0,11.7,84,867.0,703.9,194.0,953.9711280558771,843.7643999999999
2025-02-08 15:00:00,31.7,54,0.0,12.4,43,818.0,689.2,190.0,861.6738424182067,796.0776
2025-02-08 16:00:00,31.3,54,0.0,14.3,31,683.0,628.2,178.0,698.7845532151157,665.7884
2025-02-08 17:00:00,30.7,56,0.0,15.6,69,527.0,556.7,170.0,478.7362189701588,514.9843999999999
2025-02-08 18:00:00,28.8,65,0.0,15.3,98,215.0,156.5,147.0,224.87108410257937,211.732
2025-02-08 19:00:00,27.4,70,0.0,12.6,97,117.0,288.2,60.0,11.989867948000324,115.8768
2025-02-09 08:00:00,23.8,90,0.0,8.7,100,26.0,46.0,21.0,72.96541300301713,26.124799999999997
2025-02-09 09:00:00,26.1,80,0.0,12.8,19,198.0,357.1,95.0,320.86165476925845,197.1288
2025-02-09 10:00:00,28.0,71,0.0,16.3,61,448.0,645.2,115.0,566.2910940275788,442.624
2025-02-09 11:00:00,29.2,65,0.1,16.7,77,622.0,663.6,152.0,767.4420767939655,611.5504
2025-02-09 12:00:00,30.2,62,0.2,16.4,63,757.0,671.5,185.0,905.6219095206908,741.2543999999999
2025-02-09 13:00:00,31.0,58,0.0,17.3,96,861.0,676.7,227.0,969.8394050754107,840.336
2025-02-09 14:00:00,30.4,58,0.0,19.6,97,778.0,547.2,254.0,955.2217291445377,761.1952
2025-02-09 15:00:00,28.7,65,0.7,17.4,71,813.0,648.6,221.0,862.8565898506115,800.9676
2025-02-09 16:00:00,28.9,67,1.9,17.5,86,529.0,365.1,235.0,699.8139090301397,520.7476
2025-02-09 17:00:00,28.5,66,0.1,19.7,100,564.0,644.4,150.0,479.537119592148,556.104
2025-02-09 18:00:00,27.4,69,0.0,15.4,100,276.0,284.7,152.0,225.3798660447988,273.35040000000004
2025-02-09 19:00:00,26.4,74,0.0,12.4,100,117.0,257.1,66.0,12.092103121288764,116.34479999999999
2025-02-10 08:00:00,23.0,91,0.0,4.6,100,27.0,73.5,19.0,73.08091875655109,27.216
2025-02-10 09:00:00,26.0,80,0.0,9.7,100,191.0,301.1,104.0,321.27914396886086,190.236
2025-02-10 10:00:00,27.7,71,0.0,14.5,100,425.0,531.9,150.0,566.9966066796118,420.40999999999997
2025-02-10 11:00:00,29.4,62,0.0,15.8,86,650.0,666.7,177.0,768.3880454247657,638.5600000000001
2025-02-10 12:00:00,30.9,56,0.0,15.9,61,810.0,731.4,186.0,906.7408780341906,790.884
2025-02-10 13:00:00,31.5,54,0.0,15.6,21,878.0,704.4,217.0,971.0508197714626,855.172
2025-02-10 14:00:00,32.0,52,0.0,14.4,43,904.0,703.7,229.0,956.4384311007158,878.688
2025-02-10 15:00:00,30.7,57,0.0,16.2,100,567.0,211.1,374.0,863.9910220254961,554.0724
2025-02-10 16:00:00,29.8,62,0.1,15.4,98,510.0,255.4,304.0,700.7844282312124,500.208
2025-02-10 17:00:00,29.7,62,0.1,15.2,65,475.0,453.7,183.0,480.27384355851655,466.07
2025-02-10 18:00:00,28.2,68,0.1,15.0,76,308.0,462.9,106.0,225.827360742622,304.0576
2025-02-10 19:00:00,27.1,72,0.0,12.4,21,107.0,251.4,57.0,12.17272162072287,106.1012
2025-02-11 08:00:00,24.5,83,0.0,10.5,100,26.0,55.0,20.0,73.2408798369181,26.052
2025-02-11 09:00:00,26.3,77,0.0,12.5,100,203.0,393.9,89.0,321.7447587699147,201.9444
2025-02-11 10:00:00,28.1,68,0.0,14.4,98,442.0,600.6,131.0,567.7373603777579,436.5192
2025-02-11 11:00:00,29.7,62,0.0,14.2,100,666.0,729.0,148.0,769.3522285096957,653.4792
2025-02-11 12:00:00,30.8,58,0.0,13.9,100,825.0,749.0,185.0,907.859508642326,805.86
2025-02-11 13:00:00,32.0,54,0.0,13.2,100,921.0,767.2,200.0,972.2434617849243,895.212
2025-02-11 14:00:00,32.8,51,0.0,11.7,100,932.0,744.2,217.0,957.6194728944411,902.9216
2025-02-11 15:00:00,31.3,57,0.7,13.3,76,709.0,469.6,279.0,865.0757317229289,691.1332
2025-02-11 16:00:00,30.8,61,1.1,11.7,39,635.0,475.3,251.0,701.6951512796699,620.268
2025-02-11 17:00:00,30.4,60,0.2,9.8,47,523.0,519.6,188.0,480.94593670683076,511.70320000000004
2025-02-11 18:00:00,29.1,67,0.3,9.5,99,254.0,297.4,124.0,226.21360680983264,249.83440000000002
2025-02-11 19:00:00,28.2,68,0.1,8.6,100,98.0,160.5,66.0,12.231717325755437,96.7456
2025-02-12 08:00:00,23.6,96,0.0,7.3,0,28.0,100.6,17.0,73.44447466890215,28.1568
2025-02-12 09:00:00,26.0,85,0.0,9.1,99,203.0,396.6,88.0,322.25697140067837,202.188
2025-02-12 10:00:00,28.1,74,0.0,10.5,93,435.0,568.7,140.0,568.5114777535106,429.606
2025-02-12 11:00:00,29.8,64,0.0,9.8,99,649.0,673.0,170.0,770.332569143855,636.5392
2025-02-12 12:00:00,31.3,56,0.0,8.6,80,833.0,788.7,158.0,908.9757175992322,812.0084
2025-02-12 13:00:00,32.3,53,0.0,7.5,84,922.0,787.2,181.0,973.4153670483122,895.0776
2025-02-12 14:00:00,32.6,53,0.3,6.5,56,938.0,790.9,177.0,958.7631456102716,909.4848000000001
2025-02-12 15:00:00,32.2,55,0.3,7.6,36,884.0,787.2,162.0,866.1093809500348,858.5408
2025-02-12 16:00:00,30.5,60,0.1,12.1,32,728.0,694.5,166.0,702.545199688294,711.984
2025-02-12 17:00:00,30.5,61,0.1,9.7,9,541.0,617.9,142.0,481.5530314012953,529.098
2025-02-12 18:00:00,29.6,62,0.0,11.1,14,353.0,575.5,101.0,226.5387286467476,346.5048
2025-02-12 19:00:00,28.0,66,0.0,10.6,2,129.0,375.5,54.0,12.269175359656591,127.452
2025-02-13 08:00:00,24.1,96,0.0,7.8,95,28.0,100.4,17.0,73.6908598682202,28.1008
2025-02-13 09:00:00,26.5,84,0.0,13.5,100,187.0,265.0,110.0,322.8142125921019,185.878
2025-02-13 10:00:00,28.6,73,0.0,11.5,100,418.0,506.2,155.0,569.317054149427,411.9808
2025-02-13 11:00:00,30.1,64,0.0,9.6,100,607.0,576.5,196.0,771.3270019933353,594.6172
2025-02-13 12:00:00,31.6,59,0.0,7.7,100,810.0,699.9,210.0,910.0874325650267,788.616
2025-02-13 13:00:00,32.6,55,0.0,6.5,100,844.0,589.8,288.0,974.5646016728388,818.3424
2025-02-13 14:00:00,33.3,53,0.0,6.0,100,856.0,555.1,321.0,959.8677868614503,827.5808
2025-02-13 15:00:00,33.6,52,0.0,6.1,100,819.0,532.3,330.0,867.0906909689493,790.8264
2025-02-13 16:00:00,32.7,55,0.0,7.4,100,625.0,350.4,341.0,703.333762362819,605.75
2025-02-13 17:00:00,31.0,60,0.7,8.5,100,415.0,248.9,254.0,482.094830517511,405.03999999999996
2025-02-13 18:00:00,29.7,65,0.2,12.0,100,256.0,214.3,162.0,226.80291992637586,251.1872
2025-02-13 19:00:00,27.8,75,0.0,10.4,100,85.0,45.0,76.0,12.285263658584789,84.048
2025-02-14 08:00:00,24.7,95,0.0,7.5,4,26.0,81.9,17.0,73.97917875206551,26.031200000000002
2025-02-14 09:00:00,26.9,82,0.0,11.9,84,208.0,436.1,81.0,323.41488355875475,206.41920000000002
2025-02-14 10:00:00,28.8,71,0.0,10.6,9,425.0,543.7,142.0,570.1521675182958,418.54
2025-02-14 11:00:00,30.6,63,0.0,10.2,7,656.0,708.6,150.0,772.3334600901834,641.3056
2025-02-14 12:00:00,31.9,57,0.1,9.0,26,829.0,789.7,151.0,911.1925955775315,806.1196
2025-02-14 13:00:00,32.7,56,0.1,6.6,42,894.0,750.9,185.0,975.689261018993,866.4648
2025-02-14 14:00:00,33.5,53,0.1,5.8,100,825.0,605.1,241.0,960.9317760628204,796.9499999999999
2025-02-14 15:00:00,31.5,59,0.4,3.5,97,503.0,202.2,317.0,868.0184341350432,489.92199999999997
2025-02-14 16:00:00,29.1,70,3.6,3.6,35,519.0,364.7,223.0,704.0600848211883,510.4884
2025-02-14 17:00:00,30.5,65,0.2,2.7,20,485.0,487.9,169.0,482.5710948963704,474.33
2025-02-14 18:00:00,30.4,64,0.0,6.5,33,332.0,489.5,117.0,227.0064309864988,324.8288
2025-02-14 19:00:00,28.8,69,0.0,7.7,38,120.0,299.4,60.0,12.280225746490864,118.176
2025-02-15 08:00:00,24.1,99,0.0,3.6,75,27.0,90.8,17.0,74.0594733992991,27.0972
2025-02-15 09:00:00,26.8,85,0.0,9.4,32,189.0,363.2,83.0,323.59474930605586,187.63920000000002
2025-02-15 10:00:00,28.8,72,0.0,9.4,13,433.0,575.3,133.0,570.4763950196094,426.4184
2025-02-15 11:00:00,30.7,62,0.0,9.9,40,650.0,701.8,148.0,772.7765212887888,635.18
2025-02-15 12:00:00,32.3,57,0.0,8.5,36,806.0,724.5,183.0,911.6987882056479,782.4648
2025-02-15 13:00:00,33.0,55,0.0,8.6,100,835.0,649.3,221.0,976.1904692052705,808.28
2025-02-15 14:00:00,30.7,63,0.1,6.6,100,651.0,277.3,383.0,961.357994617382,636.1572
2025-02-15 15:00:00,27.2,81,7.7,5.1,43,284.0,28.2,258.0,868.305924019221,281.50079999999997
2025-02-15 16:00:00,28.3,75,0.4,7.9,72,642.0,572.1,177.0,704.1602970956112,633.5256
2025-02-15 17:00:00,28.2,76,1.3,5.4,91,533.0,548.9,177.0,482.4642664260711,526.1776
2025-02-15 18:00:00,27.9,78,0.2,7.3,16,297.0,368.3,135.0,226.73921908263583,293.5548
2025-02-15 19:00:00,27.0,83,0.0,5.8,32,123.0,328.9,57.0,12.172811936048355,122.016
2025-02-16 08:00:00,23.6,99,0.0,5.6,100,22.0,54.3,16.0,74.17995764631875,22.1232
2025-02-16 09:00:00,26.1,88,0.0,3.8,97,209.0,437.5,81.0,323.81551183641363,208.0804
2025-02-16 10:00:00,28.1,76,0.0,7.0,97,430.0,557.0,139.0,570.8271077211846,424.668
2025-02-16 11:00:00,29.8,63,0.0,8.6,99,674.0,745.3,140.0,773.2283189927977,661.0592
2025-02-16 12:00:00,31.0,58,0.0,8.3,93,851.0,827.8,138.0,912.1952005899608,830.576
2025-02-16 13:00:00,31.9,55,0.0,7.0,91,938.0,805.6,175.0,976.6642230832091,912.1112
2025-02-16 14:00:00,32.4,54,0.1,6.2,100,944.0,787.2,182.0,961.7412968279807,916.0576000000001
2025-02-16 15:00:00,32.2,54,0.4,4.5,98,885.0,777.2,168.0,868.5384219944049,859.512
2025-02-16 16:00:00,31.9,54,0.2,3.7,100,671.0,578.7,200.0,704.1978587038221,652.4804
2025-02-16 17:00:00,31.5,54,0.2,4.2,100,567.0,642.1,150.0,482.2926291656301,552.258
2025-02-16 18:00:00,30.6,58,0.1,3.3,99,303.0,426.9,115.0,226.41323413412655,296.2128
2025-02-16 19:00:00,28.3,75,0.0,2.0,99,117.0,258.9,65.0,12.046102154599263,115.4556
2025-02-17 08:00:00,23.3,99,0.0,3.7,100,26.0,54.2,20.0,74.3395529859041,26.176799999999997
2025-02-17 09:00:00,26.3,88,0.0,3.8,94,187.0,259.1,111.0,324.07547077867775,186.0276
2025-02-17 10:00:00,28.3,75,0.0,9.2,98,453.0,645.7,115.0,571.202352069554,447.0204
2025-02-17 11:00:00,29.4,70,0.1,9.6,45,610.0,639.6,151.0,773.6868073445274,599.264
2025-02-17 12:00:00,30.9,65,0.0,10.3,100,823.0,776.7,153.0,912.6798410746867,803.5772000000001
2025-02-17 13:00:00,31.1,63,0.0,9.4,100,592.0,259.4,346.0,977.108723174986,577.5552
2025-02-17 14:00:00,30.4,65,0.1,5.4,100,436.0,36.1,401.0,962.0801993649549,426.5824
2025-02-17 15:00:00,28.4,73,1.6,6.0,91,779.0,544.5,276.0,868.7148624419412,768.4056
2025-02-17 16:00:00,28.8,74,0.4,4.1,65,428.0,170.6,289.0,704.1721959414546,421.4944
2025-02-17 17:00:00,28.3,74,0.6,9.7,68,457.0,384.5,207.0,482.05614447073043,450.9676
2025-02-17 18:00:00,28.4,73,0.1,8.6,33,358.0,576.2,104.0,226.02898143376026,353.13120000000004
2025-02-17 19:00:00,27.4,80,0.0,6.3,11,121.0,323.3,56.0,11.900807407772547,119.83840000000001
2025-02-18 08:00:00,24.4,94,0.0,8.2,100,13.0,0.0,13.0,74.53718153021298,13.0312
2025-02-18 09:00:00,25.1,94,0.1,7.8,100,125.0,40.8,113.0,324.37291332212476,124.95
2025-02-18 10:00:00,25.7,87,10.5,10.3,100,275.0,131.5,206.0,571.6001715339996,274.23
2025-02-18 11:00:00,25.7,88,3.2,10.4,100,247.0,55.6,207.0,774.1499498560528,246.3084
2025-02-18 12:00:00,28.3,76,0.1,13.0,100,599.0,273.1,363.0,913.1507395986426,591.0932
2025-02-18 13:00:00,29.0,73,0.3,16.1,100,769.0,401.1,388.0,977.522202543946,756.696
2025-02-18 14:00:00,29.4,71,0.2,12.4,100,697.0,353.3,354.0,962.3732601798572,684.7328
2025-02-18 15:00:00,29.4,68,0.3,13.3,100,642.0,304.9,360.0,868.8342268167512,630.7008000000001
2025-02-18 16:00:00,28.7,75,0.5,9.0,100,493.0,197.3,332.0,704.0827846905385,485.7036
2025-02-18 17:00:00,28.3,69,0.5,12.2,100,412.0,242.7,254.0,481.7548221169279,406.5616
2025-02-18 18:00:00,27.5,76,0.3,11.1,100,229.0,179.0,150.0,225.58701089627326,226.71
2025-02-18 19:00:00,26.6,81,0.0,6.5,100,91.0,159.1,59.0,11.737689379743527,90.41760000000001
2025-02-19 08:00:00,23.4,97,0.0,6.0,100,24.0,17.9,22.0,74.77176398089449,24.153599999999997
2025-02-19 09:00:00,25.6,90,0.0,5.7,100,138.0,128.8,100.0,324.70611426645655,137.6688
2025-02-19 10:00:00,27.5,78,0.0,9.5,100,343.0,260.6,206.0,572.0186076048102,339.57
2025-02-19 11:00:00,28.9,69,0.0,11.5,100,539.0,367.9,274.0,774.6157209513153,530.5916000000001
2025-02-19 12:00:00,29.3,66,0.0,13.2,100,466.0,79.7,397.0,913.6059497833742,457.9848
2025-02-19 13:00:00,29.3,66,0.0,12.5,100,399.0,36.8,364.0,977.9029291538345,392.1372
2025-02-19 14:00:00,29.5,65,0.3,11.9,100,431.0,61.7,371.0,962.6190809466907,423.242
2025-02-19 15:00:00,29.8,62,0.0,11.7,100,579.0,160.9,430.0,868.895546003421,567.8832
2025-02-19 16:00:00,29.3,63,0.0,10.7,100,438.0,101.6,355.0,703.9291523638778,430.4664
2025-02-19 17:00:00,29.0,65,0.0,9.4,100,381.0,178.0,265.0,481.3887218464699,374.904
2025-02-19 18:00:00,28.4,69,0.0,7.4,100,194.0,63.4,166.0,225.08791772671267,191.3616
2025-02-19 19:00:00,27.2,75,0.0,5.2,100,68.0,14.9,65.0,11.557557259941238,67.4016
2025-02-20 08:00:00,23.9,97,0.0,3.7,99,28.0,80.4,19.0,75.04221893454735,28.123199999999997
2025-02-20 09:00:00,26.4,83,0.1,6.5,97,176.0,317.7,82.0,325.07333817650436,175.0144
2025-02-20 10:00:00,27.9,73,0.1,13.1,96,378.0,400.5,167.0,572.4557024909292,373.6152
2025-02-20 11:00:00,29.1,67,0.0,12.0,99,593.0,555.7,192.0,775.0821089918869,583.2748
2025-02-20 12:00:00,29.8,66,0.3,12.9,100,768.0,688.7,171.0,914.0435518507438,753.2544
2025-02-20 13:00:00,30.5,64,0.1,11.5,100,788.0,589.9,226.0,978.2492084946629,770.664
2025-02-20 14:00:00,31.4,60,0.0,11.1,100,873.0,586.6,302.0,962.8163091147137,850.6512
2025-02-20 15:00:00,31.2,59,0.2,13.4,89,781.0,600.6,224.0,868.8979015336695,761.6311999999999
2025-02-20 16:00:00,30.1,64,1.2,13.1,82,702.0,601.6,210.0,703.7108782261707,687.6792
2025-02-20 17:00:00,29.8,66,0.6,12.2,52,506.0,545.8,150.0,480.9579526465413,496.2848
2025-02-20 18:00:00,28.9,68,0.0,12.0,21,318.0,477.5,107.0,224.5323407004301,313.0392
2025-02-20 19:00:00,27.6,74,0.0,9.6,14,123.0,338.2,55.0,11.36126355622678,121.72080000000001
2025-02-21 08:00:00,23.5,97,0.0,5.3,26,30.0,115.7,17.0,75.34746467739122,30.18
2025-02-21 09:00:00,26.5,85,0.0,3.8,99,217.0,475.0,76.0,325.4728441323944,215.698
2025-02-21 10:00:00,28.3,75,0.2,10.9,99,446.0,600.4,129.0,572.909504298627,440.1128
2025-02-21 11:00:00,29.5,70,0.2,9.8,99,638.0,618.3,191.0,775.5471210321108,626.516
2025-02-21 12:00:00,30.5,65,0.1,9.4,100,758.0,643.8,199.0,914.4616565840915,741.324
2025-02-21 13:00:00,31.1,62,0.1,9.7,100,754.0,474.8,301.0,978.5593862773093,735.6024
2025-02-21 14:00:00,31.5,59,0.0,9.4,100,714.0,335.5,387.0,962.9636390956147,695.436
2025-02-21 15:00:00,31.4,59,0.0,8.9,100,642.0,280.0,382.0,868.8404251393936,625.5648
2025-02-21 16:00:00,29.7,65,0.5,10.6,100,326.0,53.7,282.0,703.4275912738302,319.8712
2025-02-21 17:00:00,28.8,72,1.3,1.1,100,377.0,288.0,189.0,480.4626690239765,371.2696
2025-02-21 18:00:00,28.1,79,0.2,1.9,100,256.0,201.3,167.0,223.92095740140013,252.8256
2025-02-21 19:00:00,27.4,84,0.2,3.0,100,79.0,59.7,67.0,11.149698741277936,78.2416
2025-02-22 08:00:00,23.8,99,0.0,3.1,96,29.0,79.7,20.0,75.68642323035935,29.1392
2025-02-22 09:00:00,26.6,85,0.0,11.8,17,209.0,409.5,87.0,325.90289349235644,207.66240000000002
2025-02-22 10:00:00,28.3,76,0.0,11.1,38,430.0,582.0,122.0,573.3780745432164,424.324
2025-02-22 11:00:00,29.8,68,0.0,11.2,12,653.0,704.2,143.0,776.008789292538,640.4624
2025-02-22 12:00:00,31.0,63,0.0,10.5,18,827.0,764.7,162.0,914.8584100723554,807.1519999999999
2025-02-22 13:00:00,31.6,62,0.0,9.9,31,894.0,755.6,172.0,978.831851111813,870.3984
2025-02-22 14:00:00,32.2,58,0.0,9.6,96,899.0,709.1,207.0,963.059812562637,873.1088
2025-02-22 15:00:00,30.8,61,0.0,12.7,98,706.0,405.6,329.0,868.7222965899838,689.6208
2025-02-22 16:00:00,27.4,82,4.9,4.7,80,416.0,212.3,242.0,703.0789656728602,412.00640000000004
2025-02-22 17:00:00,28.8,74,0.3,4.9,85,474.0,433.2,191.0,479.9030645984813,466.7952
2025-02-22 18:00:00,28.6,71,0.1,7.8,25,301.0,411.5,119.0,223.2544765355091,296.6656
2025-02-22 19:00:00,27.1,78,0.3,6.7,14,101.0,244.0,52.0,10.923784991733188,100.1516
2025-02-23 08:00:00,23.9,96,0.0,5.3,27,28.0,88.2,18.0,76.0580263979758,28.123199999999997
2025-02-23 09:00:00,26.2,89,0.3,7.9,89,143.0,160.6,95.0,326.361759655876,142.3136
2025-02-23 10:00:00,27.5,81,0.2,7.3,96,329.0,314.8,162.0,573.8594975710038,325.71
2025-02-23 11:00:00,29.4,71,0.1,8.9,82,540.0,489.2,185.0,776.4651789520015,530.496
2025-02-23 12:00:00,30.6,65,0.1,9.1,99,624.0,357.0,313.0,915.2319992461037,610.0224000000001
2025-02-23 13:00:00,30.1,64,0.0,2.4,100,564.0,224.7,349.0,979.0650372623014,552.4944
2025-02-23 14:00:00,28.2,76,1.2,5.3,91,435.0,101.3,336.0,963.1036182294342,429.43199999999996
2025-02-23 15:00:00,28.9,71,3.1,9.2,86,833.0,646.9,231.0,868.5427404474591,820.0052000000001
2025-02-23 16:00:00,27.9,74,0.9,9.1,69,452.0,220.7,271.0,702.6647148272589,446.7568
2025-02-23 17:00:00,28.9,71,0.2,5.6,21,500.0,471.1,192.0,479.279363739685,492.20000000000005
2025-02-23 18:00:00,28.6,74,0.1,6.3,52,339.0,513.1,112.0,222.53362851991244,334.1184
2025-02-23 19:00:00,26.6,79,1.2,6.7,88,111.0,279.2,55.0,10.68446941178199,110.28960000000001
2025-02-24 08:00:00,23.7,99,0.0,6.7,100,27.0,43.9,22.0,76.46122265576693,27.140400000000003
2025-02-24 09:00:00,26.6,86,0.0,6.8,96,200.0,373.3,88.0,326.8477389540791,198.72
2025-02-24 10:00:00,28.4,74,0.0,10.3,53,428.0,551.0,135.0,574.3518908167424,422.17920000000004
2025-02-24 11:00:00,30.0,69,0.0,9.7,100,649.0,669.8,162.0,776.9143966670447,636.02
2025-02-24 12:00:00,30.4,65,0.0,9.7,100,710.0,563.9,218.0,915.5806579493644,694.664
2025-02-24 13:00:00,29.0,70,0.8,11.6,100,726.0,390.3,352.0,979.2574278185584,714.384
2025-02-24 14:00:00,30.2,68,0.2,9.6,100,724.0,363.9,368.0,963.0938918728976,708.9408
2025-02-24 15:00:00,30.0,67,0.1,11.3,100,847.0,657.0,235.0,868.3010230065928,830.06
2025-02-24 16:00:00,30.1,67,0.1,9.9,100,602.0,436.1,244.0,702.1845853785208,589.7192
2025-02-24 17:00:00,29.3,67,0.1,10.9,100,451.0,383.7,200.0,478.59181344492805,443.2428
2025-02-24 18:00:00,28.1,74,0.9,11.2,100,289.0,323.2,146.0,221.7591560773788,285.4164
2025-02-24 19:00:00,27.4,79,0.1,7.6,97,118.0,284.6,61.0,10.432717557505166,116.86720000000001
2025-02-25 08:00:00,24.0,97,0.0,8.0,59,28.0,78.6,19.0,76.89498340063406,28.112000000000002
2025-02-25 09:00:00,26.3,86,0.0,9.2,100,178.0,268.9,97.0,327.3591606507108,177.0744
2025-02-25 10:00:00,27.6,82,0.0,9.9,100,324.0,309.5,159.0,574.8534145016674,320.6304
2025-02-25 11:00:00,29.0,72,0.1,13.4,100,528.0,332.2,286.0,777.3545989351477,519.552
2025-02-25 12:00:00,27.2,80,5.2,11.9,95,456.0,117.9,353.0,915.9026732777122,451.9872
2025-02-25 13:00:00,29.1,73,0.2,11.8,98,732.0,520.1,233.0,979.4075586733707,719.9952000000001
2025-02-25 14:00:00,29.8,68,0.1,13.7,99,762.0,456.4,315.0,963.0295177401599,747.3696
2025-02-25 15:00:00,28.9,76,2.3,10.4,98,714.0,489.0,258.0,867.9964510703232,702.8616000000001
2025-02-25 16:00:00,28.3,71,1.1,16.0,100,676.0,475.9,285.0,701.6383536672595,667.0768
2025-02-25 17:00:00,27.2,82,5.0,12.6,100,415.0,327.0,201.0,477.8406776706616,411.348
2025-02-25 18:00:00,27.3,78,0.1,12.9,100,281.0,257.7,167.0,220.93180756245508,278.4148
2025-02-25 19:00:00,26.3,83,0.0,8.5,100,77.0,30.0,71.0,10.169508158577427,76.5996
2025-02-26 08:00:00,23.9,94,0.1,8.8,100,14.0,0.0,14.0,77.35830638221904,14.061599999999999
2025-02-26 09:00:00,25.3,91,0.0,11.5,100,135.0,112.5,101.0,327.8943934333266,134.838
2025-02-26 10:00:00,27.3,80,0.1,15.0,98,386.0,351.8,198.0,575.362278512758,382.4488
2025-02-26 11:00:00,28.9,72,0.2,15.7,100,645.0,637.1,180.0,777.7839985790455,634.938
2025-02-26 12:00:00,29.1,70,0.3,16.3,100,702.0,521.0,246.0,916.1963913607751,690.4872
2025-02-26 13:00:00,29.9,70,0.2,14.5,99,682.0,445.5,254.0,979.5140232428644,668.6328000000001
2025-02-26 14:00:00,28.6,75,1.6,15.0,97,899.0,611.9,299.0,962.9094320623215,886.0544
2025-02-26 15:00:00,29.8,68,0.1,17.2,99,802.0,598.9,243.0,867.6283742345033,786.6016
2025-02-26 16:00:00,29.6,69,0.1,16.2,64,630.0,467.1,246.0,701.025826662797,618.408
2025-02-26 17:00:00,28.5,72,0.0,17.7,55,503.0,507.1,171.0,477.02623718510586,495.95799999999997
2025-02-26 18:00:00,27.4,76,0.1,15.8,36,311.0,425.0,123.0,220.05233570165584,308.0144
2025-02-26 19:00:00,26.7,80,0.0,11.8,45,107.0,270.5,53.0,9.895829998658629,106.27239999999999
2025-02-27 08:00:00,24.0,94,0.0,9.3,100,20.0,8.7,19.0,77.85021409132037,20.08
2025-02-27 09:00:00,25.9,86,0.0,7.4,100,154.0,102.1,123.0,328.451845905692,153.44559999999998
2025-02-27 10:00:00,27.6,80,0.1,10.2,100,321.0,199.7,214.0,575.8767439015522,317.6616
2025-02-27 11:00:00,28.9,76,0.1,14.6,100,554.0,374.7,280.0,778.2008673594617,545.3576
2025-02-27 12:00:00,28.9,71,2.3,16.9,99,673.0,385.6,335.0,916.460220975403,662.5012
2025-02-27 13:00:00,29.3,74,0.3,11.3,100,598.0,240.1,367.0,979.5754771273712,587.7144
2025-02-27 14:00:00,29.2,72,0.4,13.1,99,803.0,428.9,382.0,962.7326286098235,789.5096
2025-02-27 15:00:00,28.8,77,3.3,9.8,100,675.0,289.0,405.0,867.196191101229,664.74
2025-02-27 16:00:00,29.0,73,0.1,10.4,100,462.0,212.7,287.0,700.3468487087913,454.608
2025-02-27 17:00:00,28.1,77,1.8,9.1,99,318.0,135.9,229.0,476.1487963175587,314.0568
2025-02-27 18:00:00,28.0,76,0.2,10.2,46,280.0,271.3,160.0,219.12150381438448,276.64
2025-02-27 19:00:00,27.2,79,0.0,4.9,35,113.0,276.1,58.0,9.612681396683938,112.0056
2025-02-28 08:00:00,24.4,94,0.0,7.9,59,23.0,51.7,17.0,78.36974590715549,23.0552
2025-02-28 09:00:00,26.3,86,0.0,11.5,100,199.0,321.6,101.0,329.02995902587486,197.9652
